名称,描述,房源好评率,近期预定量,房源类型,户型,出租类型,床型,床数,可住人数,独卫数量,面积,发票,地址,省份,城区,配套设施,周边设施,乘车路线,房源评论数,房客评价,价格,房源综合得分,房主好评率,房主回复率,房主接单率,其他房源数,其他房源平均分
鑫乐汇/沃尔玛/燕京理工学院/燕郊弘阳广场/京秦高速/大屏投影/智能门锁/星河园,"
                有大屏投影，日式风格。智能门锁无人接触，私密性非常好。距离弘扬广场和富力广场。燕京理工学院。
            ",100%,32 晚,普通公寓,1室0厅,整租,双人床,1张,2人,1,45平米,提供,廊坊-三河市-潮白大街与燕灵路交叉口-甜城39街区,廊坊,三河市,"['宽带上网', '无线WIFI', '电视', '淋浴', '空调', '暖气', '电冰箱', '全天热水', '毛巾', '拖鞋', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '允许抽烟', '允许携带宠物', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '接待外宾', '有窗户', '落地窗', '沙发', '茶几', '洗浴用品', '牙具', '香皂', '投影设备', '灭火器']",有大屏投影，日式风格。智能门锁无人接触，私密性非常好。距离弘扬广场和富力广场。燕京理工学院。,,0,,159,,100.0%,100.0%,100.0%,9,5.0
【J先生】不进小区/北欧风/复式Loft/万向城/爱德堡医院/丹凤公园/Max酒吧/万达/落地飘窗/,"
                房屋紧邻丹凤公园，紧邻北凤道，距离酒吧夜店较近，附近500米 彭厨，合家欢等大型饭店，足疗spa，爱德堡医院，张亮麻辣烫快餐等。此套公寓位于祥云南路与丰盛路交口，高端物业服务，24小时保安值班，180°大飘窗，视野开阔。

复式二层公寓，
轻日式风格装修，
200兆无线网络，
有线电视，冰箱，24小时热水供应，
智能门锁自助入住，
距离北凤道200米，7分钟可达万向城商圈，
距离市区各大酒吧夜店近，
周边配套设施完备，丹凤公园，爱德堡医院，
公交车站较多，出行方便。
            ",100%,30 晚,小区住宅,1室1厅,整租,双人床,1张,2人,1,45平米,提供,廊坊-广阳区-祥云南路与丰盛路交口-创领小区,廊坊,广阳区,"['无线WIFI', '淋浴', '空调', '暖气', '全天热水', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '有窗户', '落地窗', '沙发', '茶几', '洗浴用品', '牙具', '香皂', '灭火器']",周边爱德堡医院，丹凤公园，距离万向城商圈1.5公里，紧邻北凤道夜店酒吧，独栋临街公寓，24小时保安值班，提供舒适的入住体验。,,0,,210,,100.0%,100.0%,100.0%,7,5.0
【J先生】不进小区/轻日式2/复式Loft/万向城/爱德堡医院/丹凤公园/北凤道/Max酒吧/万达/,"
                -简约轻日式风格装修
-loft复式公寓
-24小时热水淋雨
-200兆网络宽带
-周边居住环境较好
-楼宇单元门禁
-智能网络电视
-房屋内干净整洁
-密码锁自助入住
-床品每客更换此套公寓位于祥云南路与丰盛路交口，高端物业服务，24小时保安值班，180°大飘窗，视野开阔。

复式二层公寓，
轻日式风格装修，
200兆无线网络，
有线电视，冰箱，24小时热水供应，
智能门锁自助入住，
距离北凤道200米，7分钟可达万向城商圈，
距离市区各大酒吧夜店近，
周边配套设施完备，丹凤公园，爱德堡医院，
公交车站较多，出行方便。
            ",100%,30 晚,小区住宅,1室1厅,整租,双人床,1张,2人,1,55平米,提供,廊坊-广阳区-祥云南路与丰盛路交口-创领小区,廊坊,广阳区,"['宽带上网', '无线WIFI', '电视', '淋浴', '空调', '暖气', '电冰箱', '全天热水', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '有窗户', '落地窗', '茶几', '洗浴用品', '牙具', '香皂', '投影设备', '音响设备', '灭火器']","-可欣赏丹凤公园日落美景
-紧邻北凤道夜店酒吧
-步行30分钟可至万向城商圈
-周边1km小吃街丰富",,0,,210,,100.0%,100.0%,100.0%,7,5.0
【J先生】/不进小区/复古破旧工业性冷淡风/Loft复式/投影,"
                房屋紧邻丹凤公园，紧邻北凤道，距离酒吧夜店较近，附近500米 彭厨，合家欢等大型饭店，足疗spa，爱德堡医院，张亮麻辣烫快餐等。此套房源为复古破旧毛坯工业风装修，房间整体为灰色背景，房间主色调为黑、灰、棕色，上下二层Loft复式。

简约风格装修，房间内为房客提供吉他，黑色长裙衣服等装饰拍照写真。

黑色为主的卧室，黑纱巾挂饰，黑色落地氛围灯。

200兆无线网络，24小时热水供应，小米冷暖空调，智能门锁自助入住。


            ",100%,30 晚,小区住宅,1室1厅,整租,双人床,1张,2人,1,49平米,提供,廊坊-广阳区-祥云南路与丰盛路交口-创领小区,廊坊,广阳区,"['宽带上网', '无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '全天热水', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '有窗户', '落地窗', '茶几', '洗浴用品', '牙具', '香皂', '投影设备', '音响设备', '灭火器']",周边爱德堡医院，丹凤公园，距离万向城商圈1.5公里，紧邻北凤道夜店酒吧，独栋临街公寓，24小时保安值班，提供舒适的入住体验。,,0,,210,,100.0%,100.0%,100.0%,7,5.0
【J先生】不进小区/落地飘窗/《轻》日式/爱得堡医院/万象城/市政府/复式loft/max酒吧/万达,"
                180度落地飘窗/《轻》日式风格/垫/爱得堡医院/万象城/市政府/复式loft/max酒吧/万达/临街公寓/丹凤公园房屋一层大气简约，大飘窗，简单木质感，宽敞明亮
卫生间为大卫生间，比同级loft要大，配带洗衣机冰箱等实用家居电器
二层为轻日风格，俯瞰整个丹凤公园，坐在懒人沙发上看着电影，很美
床头带有氛围灯
            ",100%,16 晚,小区住宅,1室1厅,整租,双人床,1张,2人,1,58平米,提供,廊坊-广阳区-丰盛路-创领小区,廊坊,广阳区,"['无线WIFI', '淋浴', '空调', '暖气', '洗衣机', '电冰箱', '全天热水', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '有窗户', '落地窗', '沙发', '茶几', '洗浴用品', '牙具', '香皂', '投影设备', '音响设备', '灭火器']",房屋紧邻丹凤公园，紧邻北凤道，距离万象城酒吧夜店较近，附近500米 彭厨，合家欢等大型饭店，足疗spa，爱德堡医院，张亮麻辣烫快餐等。,,0,,210,,100.0%,100.0%,100.0%,7,5.0
【J先生】不进小区/画廊风格/投影/复式Loft高端民宿,"
                房屋紧邻丹凤公园，紧邻北凤道，距离酒吧夜店较近，附近500米 彭厨，合家欢等大型饭店，足疗spa，爱德堡医院，张亮麻辣烫快餐等。房屋内以艺术画廊为主题风格，
一层提供梳妆台，配有补光灯的化妆镜，打造个性的拍照空间；
二层提供舒适的入住环境，配有投影，落地灯，铁艺茶几，为您提供优质的入住体验。
            ",100%,30 晚,小区住宅,1室1厅,整租,双人床,1张,2人,1,49平米,提供,廊坊-广阳区-祥云南路与丰盛路交口-创领小区,廊坊,广阳区,"['宽带上网', '无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '全天热水', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '有窗户', '茶几', '洗浴用品', '牙具', '香皂', '投影设备', '音响设备', '灭火器', '观景露台']",,,0,,210,,100.0%,100.0%,100.0%,7,5.0
不进小区/《轻》3日式风格/180度飘窗/爱得堡医院/万象城/市政府/复式loft/max酒吧/万达,"
                180度落地飘窗/《轻》日式风格/垫/爱得堡医院/万象城/市政府/复式loft/max酒吧/万达/临街公寓/丹凤公园房屋一层大气简约，大飘窗，简单木质感，宽敞明亮
卫生间为大卫生间，比同级loft要大，配带洗衣机冰箱等实用家居电器
二层为轻日风格，俯瞰整个丹凤公园，坐在懒人沙发上看着电影，很美
床头带有氛围灯
            ",100%,18 晚,小区住宅,1室1厅,整租,双人床,1张,2人,1,49平米,提供,廊坊-广阳区-创领小区,廊坊,广阳区,"['无线WIFI', '淋浴', '空调', '暖气', '洗衣机', '电冰箱', '全天热水', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '有窗户', '落地窗', '沙发', '茶几', '洗浴用品', '牙具', '香皂', '投影设备', '音响设备', '灭火器']",房屋紧邻丹凤公园，紧邻北凤道，距离万象城酒吧夜店较近，附近500米 彭厨，合家欢等大型饭店，足疗spa，爱德堡医院，张亮麻辣烫快餐等。,,0,,259,,100.0%,100.0%,100.0%,7,5.0
【J先生】不进小区/万向城/Loft复式公寓/万达广场/Max/O.t/Six酒吧/丹凤公园/爱德堡,"
                -简约北欧风格装修
-loft复式公寓
-24小时热水淋雨
-200兆网络宽带
-周边居住环境较好
-楼宇单元门禁
-智能网络电视
-房屋内干净整洁
-密码锁自助入住
-床品每客更换
Loft复式二层公寓，距离万向城购物中心1.5公里，紧邻北凤道，距离市区内各大酒吧夜店近，附近爱德堡医院，丹凤公园，距离万达广场3公里，200兆无线网络宽带，舒适的风格，安全的小区环境。房屋朝西，全天可欣赏公园美景，喝着红酒，欣赏着日落。
            ",100%,18 晚,小区住宅,1室1厅,整租,双人床,1张,2人,1,49平米,提供,廊坊-广阳区-创领小区,廊坊,广阳区,"['宽带上网', '无线WIFI', '电视', '淋浴', '空调', '暖气', '洗衣机', '电冰箱', '全天热水', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '有窗户', '落地窗', '茶几', '洗浴用品', '牙具', '香皂', '灭火器']","-可欣赏丹凤公园日落美景
-紧邻北凤道夜店酒吧
-步行30分钟可至万向城商圈
-周边1km小吃街丰富",,0,,259,,100.0%,100.0%,100.0%,7,5.0
首尔甜城 爱上岛 近燕京理工学院 39街区 弘阳广场,"
                欢迎您的入住
            ",100%,16 晚,普通公寓,1室0厅,整租,双人床,1张,2人,1,52平米,提供,廊坊-三河市-燕顺路-天佑·爱上岛,廊坊,三河市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '洗衣机', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '餐具炊具', '电吹风', '智能门锁', '被子', '有窗户', '沙发', '茶几', '洗浴用品', '牙具', '香皂', '刀具菜板', '调料', '电磁炉', '电饭煲', '投影设备']",,,0,,179,,100.0%,100.0%,100.0%,8,5.0
『一舍·随遇而安』39街区 70寸超大影音/自助入住/近燕京理工学院 弘阳广场 首尔甜城,"
                【位置】燕郊首尔甜城·39街区，距离燕京理工学院800米，距离弘阳广场1公里

【温馨】 居家设计，既有“小家”温馨，又有“遇见”欢喜

【安全】一舍保证房间一客一清洁，床品一客一换，备有一次性牙刷/一次性拖鞋/一次性毛巾/浴巾【特色】精装Loft户型，楼上休息楼下休闲。既有居家的温馨，又有初次见面的小欢喜。

【私人影院】全屋智能家电，小爱同学语音控制，可以“躺平”的沙发，70寸超大液晶电视，独立音箱设备，在线观影，可投屏。

【一站式入住】自助下单，管家服务，自助入住。
            ",100%,26 晚,小区住宅,1室1厅,整租,双人床,1张,2人,1,35平米,提供,廊坊-三河市-化工大街39街区,廊坊,三河市,"['宽带上网', '无线WIFI', '电视', '淋浴', '空调', '暖气', '电冰箱', '全天热水', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '泳池', '有窗户', '沙发', '茶几', '洗浴用品', '牙具', '投影设备', '桌面游戏', '音响设备']","距离京秦高速“燕郊西”出口3公里，东6环5公里，距离首都机场25公里。
距离燕京理工学院800米；
距离弘阳广场900米，燕郊植物园2公里；",,0,,199,,100.0%,100.0%,100.0%,8,5.0
【简爱民宿】大鱼海棠主题，燕京理工学院，弘阳广场附近，大屏投影，智能门锁京秦高速,"
                【简爱民宿】大鱼海棠主题，燕京理工学院，弘阳广场附近，大屏投影，智能门锁京秦高速，网红风装修风格
            ",100%,30 晚,普通公寓,1室0厅,整租,双人床,1张,2人,1,60平米,提供,廊坊-三河市-燕灵路与化工路交叉口-甜城39街区,廊坊,三河市,"['宽带上网', '无线WIFI', '电视', '淋浴', '空调', '暖气', '电冰箱', '全天热水', '毛巾', '拖鞋', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '允许抽烟', '允许携带宠物', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '接待外宾', '有窗户', '落地窗', '沙发', '茶几', '洗浴用品', '牙具', '香皂', '投影设备', '音响设备', '灭火器']",【简爱民宿】大鱼海棠主题，燕京理工学院，弘阳广场附近，大屏投影，智能门锁京秦高速，网红风装修风格,,0,,159,,100.0%,100.0%,80.0%,11,5.0
整套大宅别墅（庞府花园）,"
                中央空调，独立花园，温泉入户，独立车库
            ",100%,24 晚,其它,5室3厅,整租,"双人床
双人床
双人床
双人床
榻榻米",5张,10人,4,500平米,提供,廊坊-固安县-牛驼温泉孔雀城,廊坊,固安县,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '电冰箱', '厨房', '毛巾', '拖鞋', '保安', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '有窗户', '沙发', '洗浴用品', '牙具', '燃气灶', '灭火器']",别墅环境非常好，吃喝玩乐一条龙服务，主打特色室内外都可以泡私汤。欢迎您的光临。,,0,,3318,,100.0%,100.0%,100.0%,1,5.0
近医院近大学温馨私享Loft复式,"
                舒适温馨
            ",100%,20 晚,其它,1室0厅,整租,双人床,1张,2人,1,45平米,提供,廊坊-广阳区-北凤道辅路-创领小区(建设中),廊坊,广阳区,"['无线WIFI', '电视', '淋浴', '空调', '厨房', '毛巾', '拖鞋', '电梯', '电吹风', '被子', '有窗户', '沙发', '洗浴用品', '牙具', '燃气灶']",,,0,,161,,100.0%,100.0%,100.0%,1,5.0
金珊汇民宿网红泳池天台打卡,"
                舒适温馨
            ",100%,16 晚,其它,1室0厅,整租,双人床,1张,2人,1,30平米,提供,廊坊-三河市-左堤路-燕郊达观别墅金珊汇,廊坊,三河市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '电冰箱', '毛巾', '拖鞋', '保安', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '接待外宾', '被子', '有窗户', '沙发', '洗浴用品', '牙具', '灭火器']",,,0,,398,,100.0%,100.0%,100.0%,6,5.0
